id,name,name_en,muscle_group,instructions,equipment,secondary_muscles
d1d4cf65-0ee8-4497-8b6d-58f19bcfe640,Soulevé de terre roumain,Romanian Deadlift,Ischios / Bas du dos,"{""setup"":[""Debout, pieds largeur de bassin, barre ou haltères en mains."",""Tirez les épaules en arrière et bombez légèrement la poitrine."",""Fléchissez légèrement les genoux.""],""movement"":[""Penchez le buste vers l'avant en poussant les fesses vers l'arrière."",""Descendez la charge le long des jambes, dos toujours droit."",""Remontez en contractant les fessiers et les ischio-jambiers.""],""breathing"":[""Inspirez en descendant."",""Expirez en remontant.""],""common_mistakes"":[""Arrondir le bas du dos pendant la descente."",""Garder les jambes complètement tendues."",""Éloigner la barre du corps."",""Descendre trop bas au-delà de la souplesse naturelle.""]}",dumbbell,Ischios
2d0e91b2-6102-43b7-9548-ec146baf88d3,Soulevé de terre roumain barre,Barbell Romanian Deadlift (RDL),Dos,"{""setup"":[""Prenez la barre avec les mains à la hauteur des cuisses, les doigts en étoile."",""Gardez les genoux légèrement fléchis et le dos droit."",""Plantez vos pieds fermement au sol, écartés à la largeur des épaules."",""Regardez devant vous, maintenez la tête droite.""],""movement"":[""Commencez par pencher doucement le tronc tout en gardant les genoux légèrement fléchis."",""Descendez jusqu'à ce que la barre soit à hauteur des chevilles, tout en maintenant le dos droit."",""Poussez avec vos jambes pour revenir à la position initiale."",""Répétez pour les prochaines répétitions.""],""breathing"":[""Respirez profondément pendant la descente."",""Exhale pendant la phase de poussée.""],""common_mistakes"":[""Ne plissez pas le dos, maintenez-le droit."",""Ne pliez pas les genoux trop peu ou trop beaucoup."",""Ne laissez pas la barre toucher le sol.""]}",barbell,
e6076f7f-23f3-4eb4-8c5a-573016a69c5b,Soulevé de terre roumain haltères,Dumbbell Romanian Deadlift,Ischios,"{""setup"":[""Prenez un haltère dans chaque main, les bras le long du corps."",""Pliez les genoux légèrement et penchez-vous en arrière de manière contrôlée."",""Assurez-vous que votre dos est droit et que votre tête est alignée avec votre dos."",""Placez vos pieds à environ écarté des hanches, les talons bien ancrés au sol.""],""movement"":[""Commencez par soulever le poids en faisant glisser les haltères le long de vos jambes."",""Descendez lentement en gardant le dos droit et en contractant les ischios."",""Ne pliez pas les genoux complètement et ne penchez pas trop en arrière."",""Remontez lentement en contractant les ischios et en redressant votre dos.""],""breathing"":[""Respirez profondément et régulièrement tout au long de l'exercice."",""Inspirez lors de la descente et expirez lors de la remontée.""],""common_mistakes"":[""Ne pliez pas les genoux trop bas ou trop haut."",""Ne penchez pas trop en arrière, cela peut endommager le dos."",""Assurez-vous de maintenir le dos droit et de ne pas laisser les hanches se balancer."",""Ne lâchez pas les haltères, maintenez une prise ferme tout au long de l'exercice.""]}",dumbbell,
960ced39-7ca7-42ed-aa78-6ec450441ae2,Soulevé de terre roumain kickstand,Kickstand RDL,Ischios,"{""setup"":[""Prenez la barre avec les mains à la hauteur des épaules, les doigts en étau."",""Placez-vous debout avec les pieds largement écartés, les genoux légèrement fléchis."",""Plantez vos pieds fermement sur le sol et engagez votre tronc."",""Assurez-vous que votre dos est droit et que votre tête est alignée avec votre dos.""],""movement"":[""Commencez en inclinant votre tronc vers l'avant tout en gardant les genoux légèrement fléchis."",""Descendez jusqu'à ce que votre tronc soit parallèle au sol, en gardant les genoux légèrement fléchis."",""Poussez-vous à nouveau vers l'arrière en soulevant la barre, en gardant le tronc droit."",""Répétez l'exercice en alternant les côtés.""],""breathing"":[""Respirez profondément et lâchez votre souffle lors de la descente."",""Respirez profondément et lâchez votre souffle lors de la poussée.""],""common_mistakes"":[""Ne plissez pas les fesses ou ne laissez pas votre dos se courber."",""Assurez-vous de garder les genoux légèrement fléchis tout au long de l'exercice."",""Ne pliez pas trop les genoux, ils doivent rester légèrement fléchis."",""Ne faites pas d'excès de mouvement avec les bras, ils doivent rester en étau.""]}",barbell,
c7a6fec1-d5f5-4910-9663-38a714ba4caf,Soulevé de terre roumain unipodal,"Romanian deadlift, single leg",Ischios,"{""setup"":[""Placez-vous face au banc avec un dumbbell dans la main droite."",""Étendez votre jambe gauche derrière vous, appuyez sur la pointe des pieds."",""Gardez votre dos droit et votre tête droite."",""Assurez-vous que votre main est en ligne avec le dumbbell.""],""movement"":[""Commencez par pencher votre tronc vers l'avant tout en gardant vos genoux légèrement fléchis."",""Descendez en gardant le dumbbell proche de votre jambe."",""Lorsque votre tronc est parallèle au sol, commencez à remonter."",""Poussez avec votre jambe droite pour revenir à la position initiale.""],""breathing"":[""Respirez profondément lorsque vous descendez."",""Exhale lorsque vous remontez.""],""common_mistakes"":[""Ne plissez pas le dos lors de la descente."",""Ne pliez pas les genoux trop fortement."",""Assurez-vous que le dumbbell suit une ligne droite.""]}",dumbbell,
7274d47f-54ca-44a9-9dfe-109f0ee6e299,Soulevé de terre sumo,Sumo Deadlift,Quadriceps,"{""setup"":[""Prenez une large emprise sur la barre avec vos mains à plat."",""Placez vos pieds large que votre épaule."",""Assurez-vous que votre dos est droit et que votre tête est alignée avec votre colonne vertébrale."",""Poussez vos pieds profondément dans le sol pour vous établir.""],""movement"":[""Poussez la barre vers le sol en utilisant vos jambes."",""Maintenez votre dos droit tout au long de l'exercice."",""Lorsque la barre atteint le niveau de vos cuisses, commencez à lever la barre."",""Continuez à lever la barre en utilisant vos jambes et vos fessiers.""],""breathing"":[""Respirez profondément avant de commencer l'exercice."",""Exhale lorsque vous poussez la barre vers le sol."",""Inhale lorsque vous commencez à lever la barre.""],""common_mistakes"":[""Ne plissez pas votre dos pour soulever la barre."",""Ne pliez pas vos genoux trop tôt dans l'exercice."",""Ne laissez pas la barre se déplacer vers l'avant.""]}",bodyweight,
4be6dcc0-d9e1-4174-be8b-649cd34da492,Soulevé de terre unipodal haltère,Single-Leg Deadlift with Dumbbell,Ischios,"{""setup"":[""Placez-vous debout avec les pieds largement écartés."",""Portez le haltère vers le bas vers le sol avec la jambe droite."",""Gardez le dos droit et les bras le long du corps."",""Pliez la hanche et la cuisse de la jambe droite.""],""movement"":[""Poussez-vous en utilisant la jambe droite pour revenir à la position initiale."",""Répétez l'exercice avec la jambe gauche."",""Assurez-vous de maintenir le dos droit tout au long de l'exercice."",""Concentrez-vous sur l'extension de la hanche et de la cuisse.""],""breathing"":[""Respirez profondément et lissez votre respiration tout au long de l'exercice."",""Inspirez lors de la descente et expirez lors de la poussée.""],""common_mistakes"":[""Ne pliez pas les genoux ou ne laissez pas le dos se courber."",""Assurez-vous de ne pas utiliser les bras pour soutenir le poids."",""Concentrez-vous sur l'extension de la hanche et de la cuisse, pas seulement sur la flexion."",""Ne pliez pas trop la hanche, cela peut entraîner une surcharge sur le dos.""]}",dumbbell,
aa995ff8-f176-40ed-8b44-3ae7ddfc4001,Soulevé de terre unipodal kettlebell,Kettlebell One Legged Deadlift,Fessiers,"{""setup"":[""Placez-vous face à la barre avec une jambe légèrement en avant."",""Tenez le kettlebell avec la main opposée à la jambe en avant."",""Assurez-vous que votre colonne vertébrale est droite et que votre poids est équilibré sur la jambe arrière."",""Le kettlebell doit être à hauteur de la hanche de la jambe en avant.""],""movement"":[""Pendant que vous penchez vers l'avant, ramenez le kettlebell vers le sol."",""Descendez lentement tout en gardant le kettlebell à la hauteur de la jambe en arrière."",""Revenez à la position initiale en soulevant le kettlebell."",""Assurez-vous de ne pas plier les genoux.""],""breathing"":[""Respirez profondément pendant la phase de descente."",""Exhale lentement pendant la phase de remontée.""],""common_mistakes"":[""Ne pliez pas les genoux pendant l'exécution de l'exercice."",""Ne penchez pas trop la tête ou le tronc."",""Assurez-vous que votre colonne vertébrale reste droite.""]}",dumbbell,
fc5f4c13-2b69-446c-85a3-6f58aff1ad31,Sous-main lat pull down,Underhand Lat Pull Down,Dos,"{""setup"":[""Prenez une position debout avec les pieds écartés."",""Saisissez une barre avec vos mains en position sous-main."",""Pliez légèrement les genoux et penchez-vous en arrière."",""Assurez-vous que vos épaules sont en position neutre.""],""movement"":[""Poussez vos hanches vers le haut tout en tirant la barre vers votre poitrine."",""Concentrez-vous sur l'extension de vos épaules et de vos bras."",""Ne pliez pas vos coudes pendant le mouvement."",""Ralentissez à la fin de chaque répétition pour contrôler le mouvement.""],""breathing"":[""Respirez profondément et lâchez votre souffle lentement pendant le mouvement."",""Inspirez avant de commencer le mouvement et expirez pendant la contraction."",""Ne retenez pas votre souffle pendant l'exercice.""],""common_mistakes"":[""Ne pliez pas vos coudres pendant le mouvement."",""Ne pliez pas les hanches ou le dos pendant le mouvement."",""Ne tirez pas trop vers le bas, concentrez-vous sur le mouvement des épaules et des bras."",""Assurez-vous de contrôler le mouvement en descendant lentement.""]}",bodyweight,Biceps
0e53aa81-4f2d-4eae-a906-8e1824aa2288,Sphinx,Sphinx,Abdos,"{""setup"":[""Commencez en position de planche sur les coudes"",""Placez vos coudes directement sous vos épaules"",""Gardez vos pieds écartés à la largeur des hanches""],""movement"":[""Levez votre bassin pour former une ligne droite de la tête aux talons"",""Contractez vos abdominaux pour maintenir la position"",""Gardez la position pendant 30 à 60 secondes""],""breathing"":[""Respirez normalement pendant l'exercice"",""Évitez de retenir votre souffle""],""common_mistakes"":[""Ne laissez pas votre bassin s'effondrer"",""Évitez de mettre trop de poids sur vos coudes"",""Gardez votre dos plat et votre tête alignée avec votre colonne vertébrale""]}",bodyweight,
8eabe488-8857-464f-b43e-c9a37b6aa1df,Squat avant,Front Squats,Fessiers,"{""setup"":[""Prenez la barre avec les mains à environ épaules large de chaque côté."",""Placez vos pieds à environ épaules large, les orteils légèrement tournés vers l'avant."",""Assurez-vous que votre pied droit est directement sous la barre."",""Gardez votre dos droit et vos épaules largement écartées.""],""movement"":[""Descendez en gardant vos genoux largement écartés et vos pieds parallèles."",""Descendez jusqu'à ce que vos cuisses soient parallèles au sol."",""Poussez avec vos jambes pour revenir à la position initiale."",""Assurez-vous de ne pas plier vos genoux au-delà de 90 degrés.""],""breathing"":[""Respirez profondément pendant la descente."",""Exhale pendant la poussée pour revenir à la position initiale.""],""common_mistakes"":[""Ne pliez pas vos genoux au-delà de 90 degrés."",""Ne laissez pas vos genoux se rapprocher les uns des autres."",""Ne laissez pas votre dos se courber vers l'avant.""]}",barbell,Abdos
ca09942d-f172-49fd-8c50-4940e6d57926,Squat avant double kettlebell,Double Kettlebell Front Squat,Fessiers,"{""setup"":[""Placez les deux kettlebells à hauteur de vos hanches, devant vous."",""Prenez chaque kettlebell avec une main, en les plaçant sous vos bras."",""Pliez vos genoux pour descendre en squat, en gardant votre torse droit."",""Assurez-vous que vos pieds sont à épaules large.""],""movement"":[""Descendez en gardant votre dos droit et vos genoux alignés avec vos orteils."",""Descendez jusqu'à ce que vos cuisses soient parallèles au sol."",""Poussez avec vos jambes pour revenir à la position initiale."",""Répétez pour un nombre de répétitions prescrit.""],""breathing"":[""Respirez profondément pendant la descente."",""Exhale pendant la phase de poussée pour revenir à la position initiale.""],""common_mistakes"":[""Ne pliez pas vos genoux au-dessus de vos orteils."",""Ne laissez pas votre dos se courber vers l'avant."",""Assurez-vous de maintenir une position stable et contrôlée.""]}",kettlebell,Ischios; Mollets; Abdos
090dcea1-8b1f-4fa9-97ee-85dad61d9dd5,Squat avant haltères,Dumbbell Front Squat,Fessiers,"{""setup"":[""Placez les haltères devant vos genoux, les bras légèrement pliés."",""Placez vos pieds à écarté égal à la largeur de vos épaules."",""Regardez devant vous, tenez votre dos droit et votre tête droite."",""Assurez-vous que vos genoux sont alignés avec vos orteils.""],""movement"":[""Descendez en gardant vos genoux légèrement pliés et vos hanches baissées."",""Descendez jusqu'à ce que vos cuisses soient parallèles au sol."",""Poussez avec vos jambes pour revenir à la position initiale."",""Assurez-vous de ne pas plier vos genoux au-delà de 90 degrés.""],""breathing"":[""Respirez profondément pendant la phase de descente."",""Exhale pendant la phase de poussée pour revenir à la position initiale.""],""common_mistakes"":[""Ne pliez pas vos genoux au-delà de 90 degrés."",""Ne laissez pas votre dos se courber vers l'avant."",""Assurez-vous de garder vos épaules en avant et vos bras serrés autour des haltères."",""Ne pliez pas vos hanches trop rapidement.""]}",dumbbell,Épaules; Abdos
873f87b6-2eea-47e7-882e-7665b2f20a26,Squat barre,Barbell squat,Ischios,"{""setup"":[""Prenez la barre avec les mains à la hauteur des épaules, les doigts en étau"",""Placez-vous devant le banc avec les pieds à la largeur des hanches, les talons bien ancrés"",""Assurez-vous que la barre repose confortablement sur vos épaules"",""Gardez un dos droit et une posture droite""],""movement"":[""Descendez en gardant les genoux larges et les hanches basses"",""Descendez jusqu'à ce que vos cuisses soient parallèles au sol"",""Poussez avec vos jambes pour revenir à la position initiale"",""Répétez pour 3 à 5 séries de 8 à 12 répétitions""],""breathing"":[""Respirez profondément pendant la descente"",""Exhale pendant la poussée pour revenir à la position initiale""],""common_mistakes"":[""Ne pas garder les talons ancrés peut entraîner des blessures aux chevilles"",""Descendre avec les genoux trop pliés peut endommager les genoux"",""Ne pas maintenir une posture droite peut entraîner des douleurs dans le dos""]}",barbell,Abdos; Abdos
6730ba6f-7200-4ac9-864c-e3026430861c,Squat bulgare haltères,Bulgarian Squat with Dumbbells,Fessiers,"{""setup"":[""Prenez une position debout avec les pieds à mi-hauteur, les genoux légèrement fléchis."",""Halteres à la main, les bras le long du corps."",""Assurez-vous que votre pied droit est à l'extérieur de votre genou."",""Appuyez sur votre talon droit.""],""movement"":[""Descendez en inclinant le corps vers le côté droit, en gardant les genoux fléchis."",""Descendez jusqu'à ce que votre hanche soit parallèle au sol."",""Poussez-vous de nouveau vers le haut en utilisant vos fessiers et vos jambes."",""Répétez l'exercice du même côté.""],""breathing"":[""Respirez profondément pendant la descente."",""Exhale pendant la poussée vers le haut.""],""common_mistakes"":[""Ne pliez pas trop les genoux, cela peut causer des blessures."",""Assurez-vous que votre pied est à l'extérieur de votre genou pour éviter les blessures."",""Ne pliez pas trop la hanche, cela peut causer des blessures."",""Ne faites pas de mouvements brusques, cela peut causer des blessures.""]}",dumbbell,Ischios
8bde27f3-c42e-4619-8e98-5a81c1e1ab84,Squat complet barre,Barbell Full Squat,Ischios,"{""setup"":[""Placez-vous devant la barre avec les pieds écartés à la largeur des hanches"",""Prenez la barre avec les mains à la hauteur des épaules, main à main"",""Assurez-vous que la barre repose bien sur vos épaules et vos avant-bras"",""Gardez votre dos droit et vos épaules larges""],""movement"":[""Descendez en gardant les genoux larges et les hanches basses"",""Descendez jusqu'à ce que vos cuisses soient parallèles au sol"",""Poussez avec vos jambes pour revenir à la position initiale"",""Assurez-vous de ne pas plier vos genoux au-delà de l'angle droit""],""breathing"":[""Respirez profondément pendant la descente"",""Exhale pendant la poussée pour revenir à la position initiale""],""common_mistakes"":[""Ne pliez pas vos genoux au-delà de l'angle droit"",""Ne laissez pas la barre glisser sur vos épaules"",""Ne pliez pas trop la nuque"",""Ne laissez pas vos hanches se lever pendant la poussée""]}",barbell,Mollets; Abdos
113d352b-5f40-46ad-9d43-a1f5c9f33934,Squat cosaque,Cossack squat,Fessiers,"{""setup"":[""Placez-vous avec les pieds largement écartés, les orteils tournés de part et d'autre."",""Pliez les genoux et penchez-vous vers la droite, en posant votre main sur votre cuisse."",""Rééquilibrez-vous en pliant les genoux et en penchant vers la gauche, en posant votre main sur votre cuisse."",""Assurez-vous que vos pieds restent toujours en contact avec le sol.""],""movement"":[""Descendez en gardant les genoux écartés et les hanches basses."",""Montez en retroussant les fesses vers le haut."",""Répétez en alternant de droite à gauche."",""Concentrez-vous sur le mouvement des hanches et des fessiers.""],""breathing"":[""Respirez profondément pendant la descente."",""Exhale pendant la phase de retour à la position initiale."",""Maintenez une respiration régulière tout au long de l'exercice.""],""common_mistakes"":[""Ne pliez pas les genoux trop profondément, cela peut causer des blessures."",""Evitez de pencher trop vers l'avant, cela peut entraîner une surcharge sur le dos."",""Ne laissez pas vos genoux se rapprocher de vos orteils, cela peut causer des blessures aux genoux."",""Assurez-vous que vos hanches restent en ligne droite avec vos épaules.""]}",bodyweight,Mollets; Abdos
473523ed-8ef9-493e-8e33-660de7979a7a,Squat dragon,Dragon squat,Quadriceps,"{""setup"":[""Prenez une position debout avec les pieds écartés plus largement que les hanches"",""Les orteils doivent être légèrement tournés vers l'avant"",""Placez les mains derrière la tête ou sur les épaules"",""Assurez-vous que votre dos est droit""],""movement"":[""Passez par une position de squat en gardant les genoux parallèles aux orteils"",""Descendez en gardant les épaules et le tronc immobile"",""Montez en utilisant la force des jambes et des fessiers"",""Répétez pour 10 à 15 répétitions""],""breathing"":[""Respirez profondément pendant la descente"",""Exhale pendant la phase de poussée pour remonter"",""Assurez-vous de ne pas retenir votre souffle""],""common_mistakes"":[""Ne pas garder les genoux parallèles aux orteils"",""Descendre trop bas en arrière"",""Utiliser les mains pour soutenir le poids du corps"",""Respirer incorrectement, ce qui peut entraîner des douleurs thoraciques""]}",bodyweight,Ischios; Mollets; Fessiers
2fa0d628-bf46-41b1-b51c-c1aaade6c264,Squat goblet haltère,Dumbbell Goblet Squat,Quadriceps,"{""setup"":[""Prenez un haltère entre vos jambes et placez vos mains autour de l'haltère."",""Plantez vos pieds à largeur épaule, alignez vos genoux avec vos orteils."",""Détendez votre corps et regardez devant vous."",""Assurez-vous que votre dos est droit et que votre tête est alignée avec votre colonne vertébrale.""],""movement"":[""Descendez en gardant vos genoux écartés et vos hanches basses."",""Descendez jusqu'à ce que vos cuisses soient parallèles au sol ou plus bas."",""Poussez avec vos jambes pour revenir à la position initiale."",""Assurez-vous de pousser avec vos talons et non avec vos orteils.""],""breathing"":[""Respirez profondément pendant la descente."",""Exhale lentement pendant la poussée pour revenir à la position initiale.""],""common_mistakes"":[""Ne plissez pas vos genoux au-delà de vos pieds."",""Ne laissez pas votre dos se courber vers l'avant."",""Ne pliez pas trop les hanches en arrière.""]}",dumbbell,
9ec0f674-2651-4e01-9585-aa28632a70ed,Squat isométrique jusqu'à l'échec,Isometric Squat to Failure,Fessiers,"{""setup"":[""Prenez une position de squat avec les pieds écartés à la largeur des hanches"",""Appuyez sur vos talons et maintenez votre dos droit"",""Assurez-vous que vos genoux suivent l'écartement de vos pieds"",""Placez vos mains derrière votre tête ou sur vos hanches""],""movement"":[""Descendez lentement en gardant votre dos droit et vos genoux alignés avec vos orteils"",""Arrêtez-vous lorsque vos cuisses sont parallèles au sol"",""Maintenez cette position isométrique jusqu'à ce que vous ne puissiez plus tenir"",""Concentrez-vous sur la tension dans vos fessiers""],""breathing"":[""Respirez profondément pendant la descente"",""Exhale lentement pendant la pause isométrique"",""Continuez à respirer régulièrement tout au long de l'exercice""],""common_mistakes"":[""Ne pas maintenir la position isométrique correcte"",""Plier les genoux au-delà de l'écartement des orteils"",""Perdre la position de la colonne vertébrale"",""Respirer de manière incorrecte, ce qui peut entraîner une fatigue prématurée""]}",bodyweight,
61aef2d1-1832-4c9f-ae92-1243f3b9efb1,Squat landmine puis press,Landmine Squat to Press,Épaules,"{""setup"":[""Placez-vous devant le landmine avec les pieds écartés à la largeur des épaules."",""Prenez le manche de la barre avec les deux mains, les mains légèrement en dehors des épaules."",""Assurez-vous que votre dos est droit et que votre tête est alignée avec votre colonne vertébrale."",""Plantez vos pieds fermement sur le sol et assurez-vous que votre poids est équilibré.""],""movement"":[""Commencez par effectuer un squat en gardant les genoux larges et les hanches basses."",""Pendant le squat, maintenez une position stable et contrôlée."",""Lorsque vous êtes dans la position la plus basse, poussez-vous vers le haut en utilisant vos jambes."",""Lorsque vous atteignez la position debout, effectuez un press en levant la barre au-dessus de votre tête."",""Assurez-vous que votre press est contrôlé et que vous maintenez une bonne posture tout au long de l'exercice.""],""breathing"":[""Respirez profondément pendant le descente du squat."",""Exhale lentement pendant la phase de poussée du squat et pendant le press.""],""common_mistakes"":[""Ne plissez pas les fesses ou ne laissez pas votre dos se courber pendant le squat."",""Assurez-vous de ne pas lever la barre trop haut au-dessus de votre tête, ce qui peut entraîner une mauvaise posture."",""Ne pliez pas vos genoux trop près de l'angle de 90 degrés pendant le squat."",""Assurez-vous de maintenir une position stable et contrôlée tout au long de l'exercice.""]}",barbell,Ischios; Abdos
a089fc9b-4e5c-4eda-ba02-3efc493cb01b,Squat latéral haltère,Dumbbell Side Squat,Fessiers,"{""setup"":[""Prenez une position debout avec les pieds largement écartés et les bras le long du corps."",""Halte les bras à la hauteur de la poitrine, main droite vers la gauche et main gauche vers la droite."",""Assurez-vous que vos pieds sont tournés vers l'extérieur à 45 degrés.""],""movement"":[""Descendez en inclinant le tronc vers l'extérieur, comme si vous alliez toucher le sol avec votre hanche externe."",""Descendez jusqu'à ce que votre hanche externe touche le sol ou que vous atteigniez votre angle de flexion maximale."",""Poussez-vous de nouveau vers le haut en utilisant vos fessiers et vos jambes.""],""breathing"":[""Respirez profondément pendant la descente et expirez pendant la poussée.""],""common_mistakes"":[""Ne plissez pas les fessiers ou ne laissez pas les hanches se lever pendant la descente."",""Assurez-vous que vos genoux suivent la direction de vos pieds et ne s'effondrent pas vers l'intérieur."",""Ne plissez pas le dos, maintenez-le droit tout au long de l'exercice.""]}",bodyweight,Ischios
baeab1b9-db48-454e-889f-f469d2e3f0e2,Squat pendulaire,Pendulum Squat,Quadriceps,"{""setup"":[""Prenez une position debout avec les pieds écartés à la largeur des hanches."",""Gardez les genoux légèrement fléchis et les bras le long du corps."",""Assurez-vous que votre poids est équilibré sur les deux pieds."",""Regardez devant vous pour maintenir une ligne verticale de votre cou jusqu'à votre pied.""],""movement"":[""Commencez par descendre en faisant des squats normaux, en gardant les genoux fléchis."",""Pendant la descente, inclinez votre corps en arrière pour créer un mouvement pendulaire."",""Lorsque vous remontez, assurez-vous de redresser vos genoux et de revenir à la position initiale."",""Répétez le mouvement en gardant le contrôle tout au long de l'exercice.""],""breathing"":[""Respirez profondément pendant la descente et expirez pendant la remontée."",""Assurez-vous de ne pas retenir votre respiration.""],""common_mistakes"":[""Ne pas maintenir les genoux fléchis pendant la descente."",""Incliner trop le corps en arrière, ce qui peut entraîner une surcharge sur le dos."",""Ne pas redresser complètement les genoux pendant la remontée."",""Faire des mouvements rapides et brusques au lieu de les faire avec contrôle.""]}",bodyweight,Ischios; Fessiers
f1c88f28-8742-4862-985d-0752deca3675,Squat pistol,Pistol Squat,Ischios,"{""setup"":[""Démarrez en position debout, les pieds écartés à la largeur des hanches"",""Levez une jambe du sol et gardez-la tendue"",""Gardez le dos droit et engagez les abdominaux""],""movement"":[""Abaissez votre corps en gardant la jambe levée, en pliant l'autre jambe"",""Continuez jusqu'à ce que votre fondement soit presque parallèle au sol"",""Poussez sur votre talon pour revenir à la position initiale""],""breathing"":[""Inspirez en vous abaissant, en gardant la respiration naturelle"",""Expirez en remontant, en expulsant l'air de manière contrôlée""],""common_mistakes"":[""Ne pas garder la jambe levée suffisamment tendue"",""Perdre l'équilibre en raison d'une mauvaise position du corps"",""Ne pas contrôler la descente et la remontée""]}",bodyweight,Épaules; Biceps; Biceps
d7818c20-5582-433d-806b-bd82c4731fa2,Squat poids de corps,Bodyweight Squat HD,Quadriceps,"{""setup"":[""Placez vos pieds large que votre épaule, les orteils légèrement tournés vers l'avant."",""Gardez votre dos droit et vos épaules largement ouvertes."",""Plantez vos pieds fermement dans le sol et regardez devant vous."",""Assurez-vous que vos genoux suivent la direction de vos orteils.""],""movement"":[""Descendez en gardant votre dos droit et vos genoux alignés avec vos orteils."",""Descendez jusqu'à ce que vos cuisses soient parallèles au sol."",""Poussez avec vos jambes pour revenir à la position initiale."",""Assurez-vous de ne pas plier vos genoux au-delà de l'alignement de vos orteils.""],""breathing"":[""Respirez profondément pendant la descente."",""Exhale pendant la phase de poussée pour revenir à la position initiale.""],""common_mistakes"":[""Ne pliez pas vos genoux au-delà de l'alignement de vos orteils."",""Ne laissez pas votre dos se courber vers l'avant."",""Ne pliez pas vos hanches trop vers l'arrière.""]}",bodyweight,Mollets; Fessiers; Abdos; Abdos; Mollets
0001fcac-e98b-4165-84c5-9624fbc9e56a,Squat renforcé,Braced Squat,Quadriceps,"{""setup"":[""Prenez une position debout avec les pieds écartés à la largeur des hanches."",""Assurez-vous que vos pieds sont fermement plantés au sol."",""Pliez vos genoux et inclinez votre tronc en arrière, comme si vous alliez vous assoir sur une chaise."",""Maintenez une colonne vertébrale droite et une poitrine fière.""],""movement"":[""Descendez en gardant les genoux alignés avec les orteils."",""Descendez jusqu'à ce que vos cuisses soient parallèles au sol."",""Poussez avec vos jambes pour revenir à la position initiale."",""Assurez-vous de pousser avec vos talons et non avec vos orteils.""],""breathing"":[""Respirez profondément pendant la descente."",""Exhale pendant la phase de poussée pour revenir à la position initiale.""],""common_mistakes"":[""Ne pliez pas vos genoux au-dessus de vos orteils."",""Ne laissez pas votre colonne vertébrale se courber en arrière."",""Ne pliez pas trop vers l'avant en inclinant le tronc."",""Ne laissez pas vos talons se lever pendant la poussée.""]}",bodyweight,Fessiers
271271a1-cc6e-4168-847b-bdcf1c05d8b7,Squat Smith machine,Smith machine squat,Fessiers,"{""setup"":[""Placez-vous devant la machine avec les pieds largement écartés, égaux à la largeur des hanches."",""Assurez-vous que les barres sont ajustées à la hauteur de vos hanches."",""Prenez appui sur les barres avec vos mains, les doigts en étoile."",""Gardez votre dos droit et votre tête alignée avec votre colonne vertébrale.""],""movement"":[""Descendez en gardant vos genoux larges et vos fesses vers l'arrière."",""Descendez jusqu'à ce que vos cuisses soient parallèles au sol."",""Poussez avec vos jambes pour revenir à la position initiale."",""Assurez-vous de ne pas plier vos genoux au-delà de l'angle droit.""],""breathing"":[""Respirez profondément pendant la descente."",""Exhale pendant la phase de poussée pour revenir à la position initiale.""],""common_mistakes"":[""Ne pliez pas vos genoux au-delà de l'angle droit."",""Ne laissez pas votre dos se courber vers l'avant."",""Ne pliez pas vos hanches vers l'avant.""]}",bodyweight,
f257d24c-db2d-4b08-b9bf-c287fbdd629e,Squat sur boîte basse position large,Low Box Squat - Wide Stance,Fessiers,"{""setup"":[""Placez-vous devant une boîte basse avec les pieds largement écartés."",""Les pieds doivent être tournés à l'extérieur."",""Prenez la barre sur les épaules avec les mains largement écartées."",""Assurez-vous que votre poids est équilibré sur la totalité de vos pieds.""],""movement"":[""Descendez en gardant les genoux larges et les hanches basses."",""Vos genoux ne devraient pas dépasser vos orteils."",""Descendez jusqu'à ce que vos cuisses soient parallèles au sol."",""Poussez avec vos jambes pour revenir à la position initiale.""],""breathing"":[""Respirez profondément pendant la descente."",""Exhale lentement pendant la poussée pour revenir à la position initiale.""],""common_mistakes"":[""Ne pas garder les genoux larges peut entraîner une blessure."",""Descendre trop rapidement peut réduire l'efficacité de l'exercice."",""Ne pas maintenir une respiration contrôlée peut affecter la performance."",""Ne pas maintenir un poids équilibré sur les pieds peut entraîner une instabilité.""]}",barbell,
1e81119e-b7a7-46d9-9c76-a1302bebc15c,Squat thrust,Squat Thrust,Fessiers,"{""setup"":[""Commencez en position de squat avec les pieds écartés."",""Assurez-vous que vos genoux suivent la direction de vos orteils."",""Placez vos mains à plat au sol juste devant vos pieds."",""Gardez votre dos droit et vos épaules en arrière.""],""movement"":[""Descendez en squat en gardant vos genoux alignés avec vos orteils."",""En bas, votre cuisse doit être parallèle au sol."",""Poussez-vous vers le haut en faisant un planche."",""Revenez à la position de squat.""],""breathing"":[""Respirez profondément pendant la descente en squat."",""Exhale pendant la poussée vers le haut et la planche."",""Respirez calmement pendant la transition entre les étapes.""],""common_mistakes"":[""Ne pas maintenir les genoux alignés avec les orteils."",""Ne pas descendre suffisamment bas en squat."",""Ne pas faire une planche complète."",""Ne pas contrôler la descente en squat.""]}",bodyweight,
